username,tanggal,rating,ulasan,clean_ulasan,skor_sentimen,label
Pengguna Google,2025-09-18 03:47:51,5,aplikasi sangat bagus sangat lengkap dari saham sampai crypto rekomended sekali buat pemula,aplikasi sangat bagus sangat lengkap dari saham sampai crypto rekomended sekali buat pemula,-2.5714285714285716,negatif
Pengguna Google,2025-09-18 02:55:15,5,oke,oke,2.0,positif
Pengguna Google,2025-09-18 02:30:20,2,pendaftaran gratis,pendaftaran gratis,3.5,positif
Pengguna Google,2025-09-18 01:51:25,5,"bagus, tapi harganya kurang bagus",bagus tapi harganya kurang bagus,-3.6666666666666665,negatif
Pengguna Google,2025-09-17 18:58:40,5,god asset,god asset,0.0,negatif
Pengguna Google,2025-09-17 18:33:17,5,mantap,mantap,5.0,positif
Pengguna Google,2025-09-17 16:49:43,4,kenapa tidak bisa pakai dana min🙏🥲,kenapa tidak bisa pakai dana min,-0.5,negatif
Pengguna Google,2025-09-17 16:06:12,5,bagus,bagus,-4.0,negatif
Pengguna Google,2025-09-17 14:50:40,5,sangat bagus,sangat bagus,-4.0,negatif
Pengguna Google,2025-09-17 14:01:19,5,Alhamdulillah dana yang kepending udah di balikin.thx Pluang,alhamdulillah dana yang kepending udah di balikin thx pluang,1.3333333333333333,positif
Pengguna Google,2025-09-17 13:56:26,5,"setelah menunggu berbulan bulan, ada juga paxg di pluang sebelumnya saya beli di aplikasi sebelah dan akhirnya pindah lagi kesini karena aplikasi ini termasuk cukup keren menurut saya.",setelah menunggu berbulan bulan ada juga paxg di pluang sebelumnya saya beli di aplikasi sebelah dan akhirnya pindah lagi kesini karena aplikasi ini termasuk cukup keren menurut saya,-2.7333333333333334,negatif
Pengguna Google,2025-09-17 11:36:23,5,simple dan nyaman,simple dan nyaman,3.5,positif
Pengguna Google,2025-09-17 11:26:19,4,"minta tolong top up, bisa lewat E-wallet selain gopay. contoh: dana, atau ovvo.",minta tolong top up bisa lewat e wallet selain gopay contoh dana atau ovvo,-0.2,negatif
Pengguna Google,2025-09-17 11:04:35,3,sekarang kirim crypto. ke luar cek susah minta ampun tolong di permudah jangan di persulit. dulu mudah sekarang sulit,sekarang kirim crypto ke luar cek susah minta ampun tolong di permudah jangan di persulit dulu mudah sekarang sulit,-2.125,negatif
Pengguna Google,2025-09-17 09:12:43,5,sangan friendly,sangan friendly,0.0,negatif
Pengguna Google,2025-09-17 07:51:12,5,spread jual beli goldnya besar juga yah,spread jual beli goldnya besar juga yah,-1.3333333333333333,negatif
Pengguna Google,2025-09-17 06:48:18,5,keren,keren,0.0,negatif
Pengguna Google,2025-09-17 06:19:08,5,aplikasi yang sangat baguse penjualan dan pembelian sangat cepat,aplikasi yang sangat baguse penjualan dan pembelian sangat cepat,-4.0,negatif
Pengguna Google,2025-09-17 06:15:26,1,ribet,ribet,-4.0,negatif
Pengguna Google,2025-09-16 18:40:57,1,"tolong lah jangan di persulit saat mengubah nomor telepon, masa mau ubah telepon aja gak bisa selalu tidak valid, chat email pun gak ada balasan hubungi C.S pun gak bisa tolong ini keamanan nya gimana",tolong lah jangan di persulit saat mengubah nomor telepon masa mau ubah telepon aja gak bisa selalu tidak valid chat email pun gak ada balasan hubungi c s pun gak bisa tolong ini keamanan nya gimana,-1.3636363636363635,negatif
Pengguna Google,2025-09-16 16:37:21,1,terlalu mahal potongan biaya,terlalu mahal potongan biaya,-1.3333333333333333,negatif
Pengguna Google,2025-09-16 13:23:57,5,aplikasi paling terpercaya,aplikasi paling terpercaya,-4.0,negatif
Pengguna Google,2025-09-16 12:19:40,5,mantap aplikasi nya,mantap aplikasi nya,0.5,positif
Pengguna Google,2025-09-16 11:27:29,4,saya beri 4 bintang dulu krna saya baru pemula dan akan saya tambah bintang nya kalau saya sudah bisa dan ini amanah,saya beri bintang dulu krna saya baru pemula dan akan saya tambah bintang nya kalau saya sudah bisa dan ini amanah,-1.0,negatif
Pengguna Google,2025-09-16 09:01:19,5,ok lah,ok lah,4.0,positif
Pengguna Google,2025-09-16 07:53:11,4,aplikasinya sudah bagus hanya kurang lengkap koinnya seperti koin crypto WLFI. jadi mohon ditambah segera ya :D,aplikasinya sudah bagus hanya kurang lengkap koinnya seperti koin crypto wlfi jadi mohon ditambah segera ya d,-1.9,negatif
Pengguna Google,2025-09-16 07:44:03,4,saya kecewa jika mentransfer ke aplikasi nya kena potong 3000 di dalam aplikasi nya.. seharusnya jika penarikan uang baru kena potong..,saya kecewa jika mentransfer ke aplikasi nya kena potong di dalam aplikasi nya seharusnya jika penarikan uang baru kena potong,-2.25,negatif
Pengguna Google,2025-09-16 03:35:09,5,mantap,mantap,5.0,positif
Pengguna Google,2025-09-16 02:45:47,5,mantap👍,mantap,5.0,positif
Pengguna Google,2025-09-16 02:18:01,3,ga paham,ga paham,0.0,negatif
Pengguna Google,2025-09-15 18:07:24,4,excited making money,excited making money,-1.0,negatif
Pengguna Google,2025-09-15 17:20:36,1,"admin nya tidak sigap menangani tentang top up yang bermasalah, saya sampai kena tipu dari telegram",admin nya tidak sigap menangani tentang top up yang bermasalah saya sampai kena tipu dari telegram,-2.5555555555555554,negatif
Pengguna Google,2025-09-15 16:56:09,5,sangat bagus alikasi nabung,sangat bagus alikasi nabung,-4.0,negatif
Pengguna Google,2025-09-15 15:33:37,4,pluang knapa skrang gk bisa lagi top up lewat dana?,pluang knapa skrang gk bisa lagi top up lewat dana,0.25,positif
Pengguna Google,2025-09-15 14:38:09,5,bagus,bagus,-4.0,negatif
Pengguna Google,2025-09-15 13:57:33,5,"Aset favoritku adalah Bitcoin (BTC)😍 yang bakal to the moon sampai kapanpun ,,,menyala bitcoin 🔥🔥🔥",aset favoritku adalah bitcoin btc yang bakal to the moon sampai kapanpun menyala bitcoin,-3.6666666666666665,negatif
Pengguna Google,2025-09-15 13:46:18,5,cara daftar yg mudah,cara daftar yg mudah,-2.0,negatif
Pengguna Google,2025-09-15 12:29:37,5,menurut gw coin favorite Solana sih dan bonk tapi bonk sekarang minus,menurut gw coin favorite solana sih dan bonk tapi bonk sekarang minus,1.6666666666666667,positif
Pengguna Google,2025-09-15 10:56:02,5,tampilan mudah di pahami,tampilan mudah di pahami,0.0,negatif
Pengguna Google,2025-09-15 10:31:56,5,mantabbbb,mantabbbb,0.0,negatif
Pengguna Google,2025-09-15 10:31:41,5,good banget,good banget,3.0,positif
Pengguna Google,2025-09-15 09:42:23,5,"gimana y cara kita tahu saham/ coint yang kita jual itu rugi/ untung nya brp???? saya cari2 tidak ketemu,,,",gimana y cara kita tahu saham coint yang kita jual itu rugi untung nya brp saya cari tidak ketemu,-2.6,negatif
Pengguna Google,2025-09-15 08:17:50,5,"respon cs nya cepat,,dan bahkan sangat perduli terhadap pengguna nya,, untuk pemula juga bagus nih aplikasi,, simpel modal 10.000 an udah bisa beli aset kripto,bahkan saham Amerika Serikat juga ada di platform ini,,fee nya juga termasuk murah,,",respon cs nya cepat dan bahkan sangat perduli terhadap pengguna nya untuk pemula juga bagus nih aplikasi simpel modal an udah bisa beli aset kripto bahkan saham amerika serikat juga ada di platform ini fee nya juga termasuk murah,-1.25,negatif
Pengguna Google,2025-09-15 08:09:27,5,"saya kasih bintang 5 tapi ajarin saya main,saya pengin punya duit biar orang tua saya gak usah kerja keras lagi☹️☹️",saya kasih bintang tapi ajarin saya main saya pengin punya duit biar orang tua saya gak usah kerja keras lagi,-2.0833333333333335,negatif
Pengguna Google,2025-09-15 01:18:28,5,mantap,mantap,5.0,positif
Pengguna Google,2025-09-15 00:42:15,5,the best lahh pokoknya🔥🔥,the best lahh pokoknya,-3.0,negatif
Pengguna Google,2025-09-14 21:09:07,1,"Menabung Emas di Aplikasi ini, tidak bagus. Saldo Emas habis di palak.",menabung emas di aplikasi ini tidak bagus saldo emas habis di palak,-1.6666666666666667,negatif
Pengguna Google,2025-09-14 17:51:35,1,sumpah ngeri biaya admin 11usd buat transfer usdt padahal cuma 50usd masuk cuma 39usd parah nih biaya admin atau biaya buat makan seminggu?,sumpah ngeri biaya admin usd buat transfer usdt padahal cuma usd masuk cuma usd parah nih biaya admin atau biaya buat makan seminggu,-2.2222222222222223,negatif
Pengguna Google,2025-09-14 13:47:20,5,mencoba berinventasi,mencoba berinventasi,0.0,negatif
Pengguna Google,2025-09-14 13:39:10,5,mantot,mantot,0.0,negatif
Pengguna Google,2025-09-14 11:23:55,5,"bs dipercaya, jual beli atau tarik ke rekening bs minimum, semua lancar.",bs dipercaya jual beli atau tarik ke rekening bs minimum semua lancar,-1.0,negatif
Pengguna Google,2025-09-14 08:39:20,5,ok,ok,4.0,positif
Pengguna Google,2025-09-14 06:16:28,5,Mudah dan membantu,mudah dan membantu,-2.5,negatif
Pengguna Google,2025-09-14 04:07:26,5,excange terbaik 👍,excange terbaik,5.0,positif
Pengguna Google,2025-09-14 02:57:56,5,ok,ok,4.0,positif
Pengguna Google,2025-09-13 14:43:52,5,bismillah sucses,bismillah sucses,4.0,positif
Pengguna Google,2025-09-13 12:53:26,5,good investing apps,good investing apps,5.0,positif
Pengguna Google,2025-09-13 10:09:04,5,"terimakasih pluang, sdh bantuin akunku balik... love bangett apk ini",terimakasih pluang sdh bantuin akunku balik love bangett apk ini,0.0,negatif
Pengguna Google,2025-09-13 05:22:21,5,cukup baik dan jelas,cukup baik dan jelas,-3.0,negatif
Pengguna Google,2025-09-13 03:19:33,5,kasih saran dan kritik lasung di bales,kasih saran dan kritik lasung di bales,-3.0,negatif
Pengguna Google,2025-09-13 03:02:48,5,sangat di percaya,sangat di percaya,2.0,positif
Pengguna Google,2025-09-13 01:39:47,5,"Menurutku Pluang enak banget dipakai kalau tujuannya buat nabung atau investasi santai. Modal kecil aja udah bisa mulai, jadi nggak harus nunggu punya duit banyak dulu. Aplikasinya juga simpel, nggak ribet, jadi cocok banget buat orang yang baru belajar investasi. Cuma ya, kalau buat yang suka trading harian atau cari koin kripto banyak, rasanya kurang lengkap.DANN434207",menurutku pluang enak banget dipakai kalau tujuannya buat nabung atau investasi santai modal kecil aja udah bisa mulai jadi nggak harus nunggu punya duit banyak dulu aplikasinya juga simpel nggak ribet jadi cocok banget buat orang yang baru belajar investasi cuma ya kalau buat yang suka trading harian atau cari koin kripto banyak rasanya kurang lengkap dann,-1.1764705882352942,negatif
Pengguna Google,2025-09-12 23:51:24,5,mantap,mantap,5.0,positif
Pengguna Google,2025-09-12 19:38:19,1,Tampilan TradingView/Chartnya diperbaiki dong. Menurutku tampilan TradingView/Chart yg sekarang sangat tidak berguna. Seharusnya halaman depan dari TradingView/Chart itu menampilkan Chart/Candlestik yg sedang berjalan sehingga kita bisa melihat pergerakan Chartnya setiap detik. Masa untuk melihat Chart berupa CandleStik yg sedang bergerak kita harus buka/perbesar dulu. Menurut saya gunanya Chart dengan timefrime 1M yg bergerak setiap saat supaya kita bisa memutuskan klik Jual/Sel saat itu juga.,tampilan tradingview chartnya diperbaiki dong menurutku tampilan tradingview chart yg sekarang sangat tidak berguna seharusnya halaman depan dari tradingview chart itu menampilkan chart candlestik yg sedang berjalan sehingga kita bisa melihat pergerakan chartnya setiap detik masa untuk melihat chart berupa candlestik yg sedang bergerak kita harus buka perbesar dulu menurut saya gunanya chart dengan timefrime m yg bergerak setiap saat supaya kita bisa memutuskan klik jual sel saat itu juga,-0.5333333333333333,negatif
Pengguna Google,2025-09-12 15:26:07,1,"ayolah masa udah autentikasi dua faktor (2FA) masa besoknya udah nggak ada sih. ini aplikasi gua dah lama ke buka kukira udah aman karna ya ada 2FA nya karena saya lupa sandinya ketika gua Buka apk nya walah malah kagak ada autentikasi nya terus juga gua udah hubungi lewat email untuk masalah itu ya kagak dijawab² .tapi untuk selebihnya bagus sih market nya banyak juga dan juga ada saham AS nya fee nya juga ya tergolong Mayan lah,untuk kedepannya diperbaiki lagi soalnya uang saya ada disana🙏",ayolah masa udah autentikasi dua faktor fa masa besoknya udah nggak ada sih ini aplikasi gua dah lama ke buka kukira udah aman karna ya ada fa nya karena saya lupa sandinya ketika gua buka apk nya walah malah kagak ada autentikasi nya terus juga gua udah hubungi lewat email untuk masalah itu ya kagak dijawab tapi untuk selebihnya bagus sih market nya banyak juga dan juga ada saham as nya fee nya juga ya tergolong mayan lah untuk kedepannya diperbaiki lagi soalnya uang saya ada disana,-2.484848484848485,negatif
Pengguna Google,2025-09-12 14:52:49,5,"App nya udah mantap semua, cuma 1 yang kurang dari saya fitur earn flexing/staking",app nya udah mantap semua cuma yang kurang dari saya fitur earn flexing staking,-2.142857142857143,negatif
Pengguna Google,2025-09-12 14:12:56,5,"bagus, simpel, mudah",bagus simpel mudah,-0.6666666666666666,negatif
Pengguna Google,2025-09-12 09:13:56,5,sanggat bagus,sanggat bagus,-4.0,negatif
Pengguna Google,2025-09-12 07:03:28,1,"saya sangat kecewa dengan update terbaru pluang, saat ini saya tidak bisa menganalisa pasar",saya sangat kecewa dengan update terbaru pluang saat ini saya tidak bisa menganalisa pasar,-1.75,negatif
Pengguna Google,2025-09-12 04:33:43,5,"aplikasi yang mudah di mengerti buat pemula seperti saya,bagus cocok banget nih buat invest fitur-fitur nya juga lengkap. RAFA989085",aplikasi yang mudah di mengerti buat pemula seperti saya bagus cocok banget nih buat invest fitur fitur nya juga lengkap rafa,-1.9166666666666667,negatif
Pengguna Google,2025-09-12 03:14:49,5,sangat bagus untuk berinvestasi,sangat bagus untuk berinvestasi,-4.0,negatif
Pengguna Google,2025-09-11 23:21:48,5,"good, keren",good keren,5.0,positif
Pengguna Google,2025-09-11 21:28:18,1,"Tolong tampilannya dikembalikan seperti versi 6.7.7 atau sebelumnya. Diupdate malah tampilannya jadi ga nyaman, saya sudah nyaman ditampilan sebelumnya. Mau download apk versi 6.7.7 di google chrome tapi takut nanti malah kehack / ga aman. Saya kasih bintang 1, kalau tampilannya bisa kembali seperti semula, saya rubah bintangnya jadi 5.",tolong tampilannya dikembalikan seperti versi atau sebelumnya diupdate malah tampilannya jadi ga nyaman saya sudah nyaman ditampilan sebelumnya mau download apk versi di google chrome tapi takut nanti malah kehack ga aman saya kasih bintang kalau tampilannya bisa kembali seperti semula saya rubah bintangnya jadi,-1.25,negatif
Pengguna Google,2025-09-11 19:45:20,4,"kurang lengkap sih tidak semua koin bisa di mode pro, hanya koin"" tertentu saja jadi tidak bisa menggunakan fitur buy limit dan sell limit",kurang lengkap sih tidak semua koin bisa di mode pro hanya koin tertentu saja jadi tidak bisa menggunakan fitur buy limit dan sell limit,-3.375,negatif
Pengguna Google,2025-09-11 19:14:07,3,tambahin koin nya min masa koin jaman purba Mulu yang ada ga ada yang baru,tambahin koin nya min masa koin jaman purba mulu yang ada ga ada yang baru,-3.142857142857143,negatif
Pengguna Google,2025-09-11 18:05:59,5,sangat perfect,sangat perfect,0.0,negatif
Pengguna Google,2025-09-11 17:30:23,2,"maaf mau nanya soal dana saya sebesar 580k itu saya depo ke saldo usd keuntungan bunga tersebut sudah di cantumkan senilat 1,13% dalam jumlah itungan usd adalah 35,49 nah klo dapet di bulan berikut nya adalah aturan kan 35,80% usd ini malahan cuman 35,52% itu itungan nya gimana ya saya bingung coba di jelaskan emang setiap apk punya kekurangan dan kelebihan tapi biar jelas aja biar kita engga kapok buat berinvestasi di apk tersebut dan satu lagi biaya admin dari bank ke apk 6500 harusyangrealtim",maaf mau nanya soal dana saya sebesar k itu saya depo ke saldo usd keuntungan bunga tersebut sudah di cantumkan senilat dalam jumlah itungan usd adalah nah klo dapet di bulan berikut nya adalah aturan kan usd ini malahan cuman itu itungan nya gimana ya saya bingung coba di jelaskan emang setiap apk punya kekurangan dan kelebihan tapi biar jelas aja biar kita engga kapok buat berinvestasi di apk tersebut dan satu lagi biaya admin dari bank ke apk harusyangrealtim,-0.8709677419354839,negatif
Pengguna Google,2025-09-11 11:35:45,5,mudah tanpa ribet daftarnya,mudah tanpa ribet daftarnya,-2.5,negatif
Pengguna Google,2025-09-11 10:03:40,1,"kenapa saya tidak bisa masuk ya? ada tulisan ""ada masalah""",kenapa saya tidak bisa masuk ya ada tulisan ada masalah,-2.4285714285714284,negatif
Pengguna Google,2025-09-11 07:17:55,5,bagus,bagus,-4.0,negatif
Pengguna Google,2025-09-11 03:21:24,5,paling lengkap,paling lengkap,-3.0,negatif
Pengguna Google,2025-09-10 16:05:39,5,good,good,5.0,positif
Pengguna Google,2025-09-10 15:29:38,5,ok banget,ok banget,2.5,positif
Pengguna Google,2025-09-10 14:04:29,4,"apknya bagus banget, sangat membantu untuk treder pemula terutama",apknya bagus banget sangat membantu untuk treder pemula terutama,-0.75,negatif
Pengguna Google,2025-09-10 10:51:54,5,"sangat fleksibel untuk melakukan inves. saran tolong ditambahkan fitur stop loss, karena pluang belum ada fitur stop loss. terimakasih",sangat fleksibel untuk melakukan inves saran tolong ditambahkan fitur stop loss karena pluang belum ada fitur stop loss terimakasih,-1.7142857142857142,negatif
Pengguna Google,2025-09-10 10:06:13,5,tambahin saham indonya min,tambahin saham indonya min,0.0,negatif
Pengguna Google,2025-09-10 09:11:31,5,sangat bagus,sangat bagus,-4.0,negatif
Pengguna Google,2025-09-10 08:55:54,5,good,good,5.0,positif
Pengguna Google,2025-09-10 06:40:07,5,mudah,mudah,-1.0,negatif
Pengguna Google,2025-09-10 05:02:30,5,"pelayanan sangat bagus, gercep tim cs nya, kalau ada kendala benar benar dipastikan masalahnya selesai. Thanks banget pokoknya. Pertahankan 🔥",pelayanan sangat bagus gercep tim cs nya kalau ada kendala benar benar dipastikan masalahnya selesai thanks banget pokoknya pertahankan,-1.5833333333333333,negatif
Pengguna Google,2025-09-10 04:31:55,5,mempermudah untuk investasi,mempermudah untuk investasi,-3.0,negatif
